,mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
10737,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,65,client,00:05:59,"No, [chuckles] there's no pick.",6,,,,,,,,neutral
10738,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,66,therapist,00:06:00,I wanted to pickle and stuff.,6,False,,False,,False,,other,
10739,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,67,client,00:06:01,"Mm-hmm. And like I was supposed to be like again turn. I told my-- I went to my gym teacher like silently and said I can't be by this person, can I move to the next court. So he like switched us around so I won't be by her. And that like happened.",6,,,,,,,,change
10740,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,68,therapist,00:06:14,That's a really good decision.,6,False,,False,,False,,other,
10741,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,69,client,00:06:14,The girls like what the heck like.,6,,,,,,,,neutral
10742,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,70,therapist,00:06:15,"Yeah. No, but how smart on your part to know that if you would- if you would had to play with her, something bad would've happened.",6,False,,True,complex,False,,reflection,
10743,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,71,client,00:06:23,Yeah. Like I would like smacked her in the face or some- [laughs],6,,,,,,,,neutral
10744,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,72,therapist,00:06:25,You knew that.,6,False,,False,,True,closed,question,
10745,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,73,client,00:06:25,-or something.,6,,,,,,,,neutral
10746,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,74,therapist,00:06:26,Right? You knew that. So-,6,False,,False,,True,open,question,
10747,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,75,client,00:06:27,Yeah.,6,,,,,,,,neutral
10748,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,76,therapist,00:06:28,So you know actually which kids-,6,False,,False,,True,open,question,
10749,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,77,client,00:06:30,"Yeah, that's like—",6,,,,,,,,change
10750,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,78,therapist,00:06:31,-know how to push your buttons that real you in.,6,False,,True,complex,False,,reflection,
10751,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,79,client,00:06:33,"Yeah, there's like four main ones but not that like I can say who.",6,,,,,,,,neutral
10752,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,80,therapist,00:06:36,"That's okay. That's-- Yeah, 'cause it's not important. The important thing is for you to be happy. And, uh--",6,False,,False,,False,,other,
10753,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,81,client,00:06:45,"And the friends that I have like I know are my true friends, They're like ones that don't really 'cause drama or like—",6,,,,,,,,change
10754,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,82,therapist,00:06:49,Uh-huh.,6,False,,False,,False,,other,
10755,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,83,client,00:06:50,"I mean, they might but like they're not like bad and they actually like help me. Like some of these girls that like so-called friends like-",6,,,,,,,,change
10756,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,84,therapist,00:06:56,Uh-huh.,6,False,,False,,False,,other,
10757,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,85,client,00:06:56,"-They're like they come to me saying like, ""Oh, did you really have to like punch this girl."" I'm like, ""No."" It's like you're not a friend if you'd actually believe that, you know what I mean?",6,,,,,,,,change
10758,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,86,therapist,00:07:05,Yeah.,6,False,,False,,False,,other,
10759,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,87,client,00:07:06,"Yeah, it's kind of annoying, 'cause it's kind of hard like going into high school and like knowing how to believe and who not to believe.",6,,,,,,,,neutral
10760,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,88,therapist,00:07:12,"Yeah. That's-- that-- it's-it's really big unknown territory. Pressure High School class is probably 1,000 kids.",6,False,,True,simple,False,,reflection,
10761,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,89,client,00:07:21,"Yeah, 1,003.",6,,,,,,,,neutral
10762,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,90,therapist,00:07:23,"1,003 kids.",6,False,,False,,False,,other,
10763,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,91,client,00:07:25,"And then there's the sophomores also that you have like another 1,000, so it's like—",6,,,,,,,,neutral
10764,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,92,therapist,00:07:29,"2,000-",6,True,information,False,,False,,therapist_input,
10765,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,93,client,00:07:29,Yeah.,6,,,,,,,,neutral
10766,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,94,therapist,00:07:30,"-potential enemies, friends, who knows which ones.",6,False,,True,complex,False,,reflection,
10767,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,95,client,00:07:34,"Yeah, with these like the first rumors had started going around about like my friend and I, and like I lost him just 'cause of rumors. It's like, what the heck. Like I couldn't get over him for like gosh, who knows, it was like three months and I finally just had got over him.",6,,,,,,,,change
10768,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,96,therapist,00:07:48,That must have been hard for you.,6,False,,True,simple,False,,reflection,
10769,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,97,client,00:07:49,Yeah.,6,,,,,,,,neutral
10770,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,98,therapist,00:07:50,Yeah.,6,False,,False,,False,,other,
10771,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,99,client,00:07:51,"I was like really, you're probably just jealous 'cause I was friends with him or something.",6,,,,,,,,neutral
10772,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,100,therapist,00:07:56,"Mm-hmm. So but finally after three months, time went by-",6,False,,True,simple,False,,reflection,
10773,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,101,client,00:08:00,Yeah.,6,,,,,,,,change
10774,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,102,therapist,00:08:01,-and you got--,6,False,,False,,True,open,question,
10775,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,103,client,00:08:01,I just found like other people and just like forgot about it.,6,,,,,,,,change
10776,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,104,therapist,00:08:05,Okay. And so how else do you identify who your friends are that you can really trust who have your back?,6,False,,False,,True,open,question,
10777,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,105,client,00:08:12,"I say the ones that like not even that I've known the longest, but like the ones that actually hang out with me a lot, or like texting me a lot, or like calling. And the ones that are actually like that helped you before with like situations. And that they tell you stuff and they know they can trust you. Like one of my friends tells me everything about her. And like that's how I know she's a good friend 'cause she trusts me with things.",6,,,,,,,,change
10778,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,106,therapist,00:08:36,You trust her back then?,6,False,,False,,True,open,question,
10779,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,107,client,00:08:38,Yeah.,6,,,,,,,,change
10780,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,108,therapist,00:08:38,"Okay. Well, that makes a lot of sense that people-- it goes both ways.",6,False,,True,simple,False,,reflection,
10781,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,109,client,00:08:42,Mm-hmm.,6,,,,,,,,change
10782,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,110,therapist,00:08:43,"You know. And, um-- So and for you, friends that, um, kind of, um, give you the attention that you'd like to have. Texting you-",6,False,,True,complex,False,,reflection,
10783,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,111,client,00:08:54,Yeah.,6,,,,,,,,change
10784,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,112,therapist,00:08:54,"-calling and you hanging out with you, and stuff like that, rather than pretending to be a friend-",6,False,,True,complex,False,,reflection,
10785,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,113,client,00:08:59,Mm-hmm.,6,,,,,,,,change
10786,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,114,therapist,00:09:00,-when you know maybe they're gonna--,6,False,,True,simple,False,,reflection,
10787,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,115,client,00:09:03,"Yeah, that happens a lot with me with like a lot of friends. Like this one person like we've been friends since like-- Well, we were friends since fourth grade.",6,,,,,,,,neutral
10788,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,116,therapist,00:09:10,Mm-hmm.,6,False,,False,,False,,other,
10789,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,117,client,00:09:10,"And like she just starts like lying and like just talking smack about me. And it's like, you're not a good friend then. Like I thought you were a friend since you've been my friend since our fourth grade.",6,,,,,,,,change
10790,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,118,therapist,00:09:21,Mm-hmm.,6,False,,False,,False,,other,
10791,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,119,client,00:09:22,"And she just like causes a lot of drama now. And like she came- Like the friends I met at high school, she came like into them like, you're not gonna know-- In college, you're not gonna know who to follow 'cause-- since you keep following with my friends, what are you gonna do in college like not being able to find your own friends? It's kind of annoying 'cause they're my friends and like I can't be by her and she comes to my friends. It's like-",6,,,,,,,,change
10792,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,120,therapist,00:09:44,Mm-hmm.,6,False,,False,,False,,other,
10793,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,121,client,00:09:44,"-get your own friends, [chuckles] stop following me.",6,,,,,,,,change
10794,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,122,therapist,00:09:47,Mm-hmm. Wh-what don't you like about her?,6,False,,False,,True,open,question,
10795,high,116,Frenemies!,https://www.youtube.com/watch?v=HbEDPU1ICcY,overcoming issues at school,123,client,00:09:50,She just lies a lot and like just starts dramas about me and I haven't even talked to her like since eight grade. We only went to school together and she just like makes me lose other friends 'cause of the drama she starts,6,,,,,,,,change
